Customer ID,Customer Name,Ship Mode,Category,Sub-Category,Product Name,Sales,Order Date
AC-10615,Ann Chong,Standard Class,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,02-09-2018
AC-10615,Ann Chong,Standard Class,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.432,02-09-2018
AC-10615,Ann Chong,Standard Class,Technology,Phones,Cisco SPA508G,197.97,02-09-2018
AC-10615,Ann Chong,Standard Class,Office Supplies,Labels,Avery 518,18.9,02-09-2018
AC-10615,Ann Chong,Standard Class,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,02-09-2018
AC-10615,Ann Chong,Standard Class,Office Supplies,Art,BIC Brite Liner Grip Highlighters,4.92,02-09-2018
AC-10615,Ann Chong,Standard Class,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,02-09-2018
AC-10615,Ann Chong,Standard Class,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,02-09-2018
AC-10615,Ann Chong,Standard Class,Office Supplies,Paper,Xerox 1962,17.12,02-09-2018
MC-18100,Mick Crebagga,Standard Class,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,02-09-2018
JL-15235,Janet Lee,Standard Class,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,02-09-2018
JL-15235,Janet Lee,Standard Class,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528,02-09-2018
AH-10210,Alan Hwang,Standard Class,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,02-09-2018
BE-11335,Bill Eplett,Standard Class,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8,02-09-2018
BE-11335,Bill Eplett,Standard Class,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78,02-09-2018
BE-11335,Bill Eplett,Standard Class,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,02-09-2018
PF-19225,Phillip Flathmann,Standard Class,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,02-09-2018
TB-21055,Ted Butterfield,Second Class,Office Supplies,Storage,Crate-A-Files,10.9,02-09-2018
TB-21055,Ted Butterfield,Second Class,Office Supplies,Paper,Xerox 191,79.92,02-09-2018
TB-21055,Ted Butterfield,Second Class,Office Supplies,Paper,Xerox 1890,146.82,02-09-2018
Dl-13600,Dorris liebe,Standard Class,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.072,02-09-2018
AW-10840,Anthony Witt,Standard Class,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,02-09-2018
AW-10840,Anthony Witt,Standard Class,Office Supplies,Labels,Avery 505,74,02-09-2018
AW-10840,Anthony Witt,Standard Class,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,02-09-2018
JS-15595,Jill Stevenson,Standard Class,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16,02-09-2018
JS-15595,Jill Stevenson,Standard Class,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,5.588,02-09-2018
JS-15595,Jill Stevenson,Standard Class,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",235.92,02-09-2018
KB-16405,Katrina Bavinger,Second Class,Office Supplies,Paper,Xerox 189,419.4,03-09-2018
KB-16405,Katrina Bavinger,Second Class,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,03-09-2018
KB-16405,Katrina Bavinger,Second Class,Furniture,Chairs,Global Low Back Tilter Chair,181.764,03-09-2018
KB-16405,Katrina Bavinger,Second Class,Office Supplies,Art,Prang Drawing Pencil Set,5.56,03-09-2018
AP-10915,Arthur Prichep,Standard Class,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,03-09-2018
JK-15730,Joe Kamberova,Second Class,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,03-09-2018
MY-18295,Muhammed Yedwab,Standard Class,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,03-09-2018
MY-18295,Muhammed Yedwab,Standard Class,Technology,Accessories,Hypercom P1300 Pinpad,100.8,03-09-2018
EP-13915,Emily Phan,Second Class,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,03-09-2018
AG-10300,Aleksandra Gannaway,Standard Class,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,03-09-2018
SC-20050,Sample Company A,Standard Class,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,03-09-2018
SC-20050,Sample Company A,Standard Class,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,03-09-2018
AG-10900,Arthur Gainer,Standard Class,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,03-09-2018
KB-16405,Katrina Bavinger,First Class,Office Supplies,Paper,Xerox 220,12.96,04-09-2018
KB-16405,Katrina Bavinger,First Class,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,04-09-2018
AS-10045,Aaron Smayling,First Class,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.074,04-09-2018
HW-14935,Helen Wasserman,First Class,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825.174,04-09-2018
HW-14935,Helen Wasserman,First Class,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",17.76,04-09-2018
HW-14935,Helen Wasserman,First Class,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",6.912,04-09-2018
PK-19075,Pete Kriz,Second Class,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.344,04-09-2018
PK-19075,Pete Kriz,Second Class,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,04-09-2018
VM-21835,Vivian Mathis,Second Class,Office Supplies,Fasteners,Staples,14.82,04-09-2018
JD-15790,John Dryer,Standard Class,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.192,04-09-2018
JD-15790,John Dryer,Standard Class,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16.784,04-09-2018
JD-15790,John Dryer,Standard Class,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,04-09-2018
AB-10150,Aimee Bixby,Standard Class,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",91.96,04-09-2018
GM-14695,Greg Maxwell,Second Class,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.352,04-09-2018
RA-19285,Ralph Arnett,Standard Class,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,04-09-2018
RA-19285,Ralph Arnett,Standard Class,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,5.56,04-09-2018
RA-19285,Ralph Arnett,Standard Class,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",217.85,04-09-2018
EJ-14155,Eva Jacobs,Standard Class,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,04-09-2018
DO-13645,Doug O'Connell,Standard Class,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,04-09-2018
DO-13645,Doug O'Connell,Standard Class,Office Supplies,Paper,Xerox 213,10.368,04-09-2018
JK-16120,Julie Kriz,Second Class,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384,04-09-2018
CV-12805,Cynthia Voltz,Standard Class,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,04-09-2018
MD-17350,Maribeth Dona,Second Class,Office Supplies,Art,DIXON Oriole Pencils,8.256,04-09-2018
MD-17350,Maribeth Dona,Second Class,Office Supplies,Binders,GBC Recycled VeloBinder Covers,25.56,04-09-2018
MD-17350,Maribeth Dona,Second Class,Office Supplies,Binders,Wilson Jones Active Use Binders,4.368,04-09-2018
MD-17350,Maribeth Dona,Second Class,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",11.52,04-09-2018
MM-17920,Michael Moore,Standard Class,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,04-09-2018
TH-21235,Tiffany House,Standard Class,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32,04-09-2018
CS-12400,Christopher Schild,First Class,Office Supplies,Art,Newell 333,2.78,05-09-2018
LP-17095,Liz Preis,Standard Class,Technology,Accessories,Maxell LTO Ultrium - 800 GB,89.568,05-09-2018
LP-17095,Liz Preis,Standard Class,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96,05-09-2018
LP-17095,Liz Preis,Standard Class,Office Supplies,Paper,Xerox 220,15.552,05-09-2018
MG-17875,Michael Grace,Standard Class,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,05-09-2018
TG-21640,Trudy Glocke,Same Day,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,07-09-2018
TG-21640,Trudy Glocke,Same Day,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,07-09-2018
JM-16195,Justin MacKendrick,First Class,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,07-09-2018
JM-16195,Justin MacKendrick,First Class,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,07-09-2018
Dp-13240,Dean percer,First Class,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,07-09-2018
AA-10375,Allen Armold,First Class,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,07-09-2018
AA-10375,Allen Armold,First Class,Office Supplies,Paper,Xerox 191,39.96,07-09-2018
PF-19225,Phillip Flathmann,First Class,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,07-09-2018
PF-19225,Phillip Flathmann,First Class,Technology,Phones,Konftel 250 Conference phone - Charcoal black,455.712,07-09-2018
PF-19225,Phillip Flathmann,First Class,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,07-09-2018
JC-15340,Jasper Cacioppo,Standard Class,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,07-09-2018
SP-20620,Stefania Perrino,Standard Class,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",478.08,07-09-2018
CB-12025,Cassandra Brandow,Standard Class,Office Supplies,Labels,Avery 519,29.24,07-09-2018
CB-12025,Cassandra Brandow,Standard Class,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,07-09-2018
CB-12025,Cassandra Brandow,Standard Class,Office Supplies,Envelopes,Poly String Tie Envelopes,4.896,07-09-2018
AG-10675,Anna Gayman,Standard Class,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48,07-09-2018
AG-10390,Allen Goldenen,Standard Class,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,07-09-2018
RD-19900,Ruben Dartt,Standard Class,Office Supplies,Storage,Hanging Personal Folder File,37.68,07-09-2018
RD-19900,Ruben Dartt,Standard Class,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.944,07-09-2018
JA-15970,Joseph Airdo,Standard Class,Furniture,Chairs,Global Low Back Tilter Chair,161.568,07-09-2018
DM-12955,Dario Medina,Standard Class,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,07-09-2018
NF-18595,Nicole Fjeld,Standard Class,Office Supplies,Paper,Easy-staple paper,73.008,07-09-2018
RD-19660,Robert Dilbeck,Standard Class,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,07-09-2018
FC-14245,Frank Carlisle,First Class,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,08-09-2018
FC-14245,Frank Carlisle,First Class,Technology,Phones,Samsung Rugby III,158.376,08-09-2018
RS-19765,Roland Schwarz,Second Class,Technology,Accessories,Memorex Micro Travel Drive 32 GB,116.832,08-09-2018
BF-11020,Barry Französisch,First Class,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,08-09-2018
BF-11020,Barry Französisch,First Class,Technology,Copiers,Canon PC-428 Personal Copier,319.984,08-09-2018
BF-11020,Barry Französisch,First Class,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,08-09-2018
BF-11020,Barry Französisch,First Class,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,08-09-2018
BF-11020,Barry Französisch,First Class,Office Supplies,Paper,Xerox 205,20.736,08-09-2018
BF-11020,Barry Französisch,First Class,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",213.43,08-09-2018
EB-14110,Eugene Barchas,Standard Class,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,258.528,08-09-2018
AR-10345,Alex Russell,Second Class,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,85.2,08-09-2018
MM-18055,Michelle Moray,Second Class,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,08-09-2018
EM-14095,Eudokia Martin,Second Class,Office Supplies,Storage,Adjustable Personal File Tote,65.12,08-09-2018
DB-13555,Dorothy Badders,Standard Class,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,9.096,08-09-2018
JD-16015,Joy Daniels,First Class,Office Supplies,Labels,Avery 501,17.712,09-09-2018
JD-16015,Joy Daniels,First Class,Office Supplies,Binders,3M Organizer Strips,4.86,09-09-2018
JD-16015,Joy Daniels,First Class,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.258,09-09-2018
SP-20620,Stefania Perrino,Standard Class,Furniture,Chairs,Global Low Back Tilter Chair,141.372,09-09-2018
SP-20620,Stefania Perrino,Standard Class,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,09-09-2018
SP-20620,Stefania Perrino,Standard Class,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.503,09-09-2018
SP-20620,Stefania Perrino,Standard Class,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",4.672,09-09-2018
SP-20620,Stefania Perrino,Standard Class,Technology,Accessories,Microsoft Sculpt Comfort Mouse,95.88,09-09-2018
SP-20620,Stefania Perrino,Standard Class,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,09-09-2018
SP-20620,Stefania Perrino,Standard Class,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,09-09-2018
SP-20620,Stefania Perrino,Standard Class,Technology,Phones,Samsung Galaxy Note 2,1931.958,09-09-2018
AI-10855,Arianne Irving,Standard Class,Office Supplies,Paper,Unpadded Memo Slips,6.368,09-09-2018
LC-17140,Logan Currie,Standard Class,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,09-09-2018
LC-17140,Logan Currie,Standard Class,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,09-09-2018
SO-20335,Sean O'Donnell,Standard Class,Office Supplies,Supplies,Staple remover,8.832,09-09-2018
SO-20335,Sean O'Donnell,Standard Class,Office Supplies,Paper,Xerox 1888,177.536,09-09-2018
SO-20335,Sean O'Donnell,Standard Class,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,258.48,09-09-2018
SO-20335,Sean O'Donnell,Standard Class,Furniture,Furnishings,Eldon Wave Desk Accessories,14.136,09-09-2018
LC-17050,Liz Carlisle,Second Class,Office Supplies,Art,Newell 35,6.56,09-09-2018
LC-17050,Liz Carlisle,Second Class,Furniture,Chairs,Novimex Fabric Task Chair,243.92,09-09-2018
LC-17050,Liz Carlisle,Second Class,Office Supplies,Paper,Astroparche Fine Business Paper,47.52,09-09-2018
KD-16495,Keith Dawkins,Standard Class,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,09-09-2018
MC-17605,Matt Connell,Standard Class,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,09-09-2018
SB-20290,Sean Braxton,Standard Class,Office Supplies,Storage,Fellowes Officeware Wire Shelving,628.81,09-09-2018
SB-20290,Sean Braxton,Standard Class,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,09-09-2018
JB-16000,Joy Bell-,Standard Class,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,09-09-2018
GK-14620,Grace Kelly,Standard Class,Office Supplies,Labels,Avery 511,9.856,09-09-2018
DK-12835,Damala Kotsonis,Standard Class,Office Supplies,Paper,Xerox 1930,31.104,09-09-2018
DK-12835,Damala Kotsonis,Standard Class,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176,09-09-2018
FH-14275,Frank Hawley,Same Day,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.352,10-09-2018
FH-14275,Frank Hawley,Same Day,Office Supplies,Binders,Avery Non-Stick Binders,7.184,10-09-2018
SH-20395,Shahid Hopkins,Same Day,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",18.76,10-09-2018
AR-10345,Alex Russell,First Class,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,10-09-2018
KH-16630,Ken Heidel,First Class,Office Supplies,Paper,Xerox 1906,85.056,10-09-2018
SS-20410,Shahid Shariari,Standard Class,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,10-09-2018
LC-16930,Linda Cazamias,Standard Class,Technology,Phones,Panasonic Kx-TS550,147.168,10-09-2018
RW-19690,Robert Waldorf,Second Class,Office Supplies,Binders,3M Organizer Strips,16.2,10-09-2018
RW-19690,Robert Waldorf,Second Class,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33.99,10-09-2018
RW-19690,Robert Waldorf,Second Class,Technology,Accessories,Logitech G105 Gaming Keyboard,296.85,10-09-2018
RW-19690,Robert Waldorf,Second Class,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.8,10-09-2018
RW-19690,Robert Waldorf,Second Class,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,10-09-2018
RW-19690,Robert Waldorf,Second Class,Office Supplies,Paper,Xerox 1970,24.9,10-09-2018
RW-19690,Robert Waldorf,Second Class,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,10-09-2018
RW-19690,Robert Waldorf,Second Class,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,10-09-2018
SN-20560,Skye Norling,Standard Class,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.594,10-09-2018
HA-14905,Helen Abelman,Standard Class,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.056,10-09-2018
HA-14905,Helen Abelman,Standard Class,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,10-09-2018
CB-12025,Cassandra Brandow,Same Day,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,11-09-2018
CB-12025,Cassandra Brandow,Same Day,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,11-09-2018
JF-15415,Jennifer Ferguson,Same Day,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,177.568,11-09-2018
JF-15415,Jennifer Ferguson,Same Day,Office Supplies,Paper,Xerox 225,19.44,11-09-2018
JF-15415,Jennifer Ferguson,Same Day,Office Supplies,Paper,Xerox 1894,71.28,11-09-2018
JF-15415,Jennifer Ferguson,Same Day,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1471.96,11-09-2018
JF-15415,Jennifer Ferguson,Same Day,Technology,Phones,iOttie XL Car Mount,79.96,11-09-2018
RC-19960,Ryan Crowe,First Class,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,11-09-2018
