Customer ID,Customer Name,Ship Mode,Postal Code,Category,Sub-Category,Product Name,Sales
DP-13105,Dave Poirier,Standard Class,90032,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95
DP-13105,Dave Poirier,Standard Class,90032,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32
DP-13105,Dave Poirier,Standard Class,90032,Office Supplies,Art,Newell 33,16.74
JR-16210,Justin Ritter,Standard Class,97477,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976
JR-16210,Justin Ritter,Standard Class,97477,Office Supplies,Art,Peel-Off China Markers,23.832
JR-16210,Justin Ritter,Standard Class,97477,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216
JR-16210,Justin Ritter,Standard Class,97477,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.588
AB-10105,Adrian Barton,Standard Class,85023,Office Supplies,Storage,Akro Stacking Bins,12.624
AB-10105,Adrian Barton,Standard Class,85023,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584
AB-10105,Adrian Barton,Standard Class,85023,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92
AB-10105,Adrian Barton,Standard Class,85023,Office Supplies,Binders,Plastic Binding Combs,18.18
SV-20365,Seth Vernon,Standard Class,10035,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646
SV-20365,Seth Vernon,Standard Class,10035,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8
SV-20365,Seth Vernon,Standard Class,10035,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52
SV-20365,Seth Vernon,Standard Class,10035,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64
SV-20365,Seth Vernon,Standard Class,10035,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4
SV-20365,Seth Vernon,Standard Class,10035,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76
SV-20365,Seth Vernon,Standard Class,10035,Furniture,Chairs,"Global Leather Task Chair, Black",80.991
SV-20365,Seth Vernon,Standard Class,10035,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784
SV-20365,Seth Vernon,Standard Class,10035,Office Supplies,Fasteners,Advantus Push Pins,4.36
SV-20365,Seth Vernon,Standard Class,10035,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127
SV-20365,Seth Vernon,Standard Class,10035,Technology,Phones,Apple iPhone 5,1299.66
SV-20365,Seth Vernon,Standard Class,10035,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41
SV-20365,Seth Vernon,Standard Class,10035,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85
SV-20365,Seth Vernon,Standard Class,10035,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97
ML-18265,Muhammed Lee,First Class,98103,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98
ML-18265,Muhammed Lee,First Class,98103,Technology,Accessories,Logitech M510 Wireless Mouse,79.98
BM-11575,Brendan Murry,First Class,90045,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51
KT-16480,Kean Thornton,Standard Class,31907,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,80.48
EB-13870,Emily Burns,Standard Class,19143,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908
DB-13615,Doug Bickford,Standard Class,94109,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86
RH-19495,Rick Hansen,Standard Class,55901,Office Supplies,Binders,Avery Durable Binders,20.16
DL-12865,Dan Lawera,Standard Class,33142,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294
JE-15745,Joel Eaton,First Class,72701,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96
JE-15745,Joel Eaton,First Class,72701,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95
EH-14005,Erica Hernandez,Second Class,48911,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96
EH-14005,Erica Hernandez,Second Class,48911,Office Supplies,Labels,Avery 511,27.72
CA-12265,Christina Anderson,First Class,19805,Technology,Phones,GE 30524EE4,391.98
LC-17140,Logan Currie,Second Class,10035,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071
LC-17140,Logan Currie,Second Class,10035,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07
SC-20440,Shaun Chance,Second Class,10009,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176
JE-15610,Jim Epp,Standard Class,53209,Office Supplies,Paper,Xerox 1940,219.84
JE-15610,Jim Epp,Standard Class,53209,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16
JE-15610,Jim Epp,Standard Class,53209,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04
JE-15610,Jim Epp,Standard Class,53209,Technology,Phones,AT&T CL82213,86.97
JA-15970,Joseph Airdo,Second Class,19134,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607
JA-15970,Joseph Airdo,Second Class,19134,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736
JA-15970,Joseph Airdo,Second Class,19134,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984
MG-17890,Michael Granlund,Standard Class,3301,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4
SH-19975,Sally Hughsby,Standard Class,77581,Office Supplies,Envelopes,Staple envelope,13.392
SH-19975,Sally Hughsby,Standard Class,77581,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.228
PB-19105,Peter Bühler,Standard Class,30080,Office Supplies,Paper,Xerox 219,12.96
PB-19105,Peter Bühler,Standard Class,30080,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94
DW-13195,David Wiener,Standard Class,87105,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18
BK-11260,Berenike Kampe,Standard Class,92704,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96
DW-13540,Don Weiss,Second Class,98105,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96
DW-13540,Don Weiss,Second Class,98105,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44
DW-13540,Don Weiss,Second Class,98105,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88
DO-13645,Doug O'Connell,Second Class,71603,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95
DO-13645,Doug O'Connell,Second Class,71603,Office Supplies,Paper,Xerox 225,12.96
MH-17785,Maya Herman,First Class,79424,Office Supplies,Paper,Xerox 1899,9.248
KN-16705,Kristina Nunn,First Class,80525,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352
BE-11410,Bobby Elias,First Class,33178,Office Supplies,Paper,Xerox 1941,251.64
BG-11695,Brooke Gillingham,Standard Class,80027,Furniture,Furnishings,Aluminum Document Frame,29.328
LC-16870,Lena Cacioppo,Standard Class,60653,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176
LC-16870,Lena Cacioppo,Standard Class,60653,Office Supplies,Paper,Xerox 217,20.736
LC-16870,Lena Cacioppo,Standard Class,60653,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984
BD-11320,Bill Donatelli,Standard Class,74133,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96
AP-10915,Arthur Prichep,Standard Class,80525,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.588
AP-10915,Arthur Prichep,Standard Class,80525,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984
DB-13660,Duane Benoit,Standard Class,90036,Office Supplies,Paper,Xerox 1909,211.04
DB-13660,Duane Benoit,Standard Class,90036,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816
DB-13660,Duane Benoit,Standard Class,90036,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96
BS-11755,Bruce Stewart,Standard Class,94122,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.824
BS-11755,Bruce Stewart,Standard Class,94122,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.96
BP-11095,Bart Pistole,Same Day,1841,Technology,Phones,Panasonic KX-TG9471B,391.98
BP-11095,Bart Pistole,Same Day,1841,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85
PB-19150,Philip Brown,Same Day,98115,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,199.8
BD-11605,Brian Dahlen,Second Class,33180,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88
BD-11605,Brian Dahlen,Second Class,33180,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.944
RO-19780,Rose O'Brian,First Class,60623,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464
RO-19780,Rose O'Brian,First Class,60623,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424
AG-10675,Anna Gayman,First Class,31907,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,40.29
AG-10675,Anna Gayman,First Class,31907,Office Supplies,Binders,Avery Durable Poly Binders,38.71
KB-16240,Karen Bern,Standard Class,56301,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72
KB-16240,Karen Bern,Standard Class,56301,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,655.9
KB-16240,Karen Bern,Standard Class,56301,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92
MH-18115,Mick Hernandez,Standard Class,43130,Technology,Phones,Apple iPhone 5,1169.694
KF-16285,Karen Ferguson,Standard Class,30328,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51
KF-16285,Karen Ferguson,Standard Class,30328,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,89.9
KF-16285,Karen Ferguson,Standard Class,30328,Office Supplies,Art,Barrel Sharpener,14.28
KF-16285,Karen Ferguson,Standard Class,30328,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12.72
KF-16285,Karen Ferguson,Standard Class,30328,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75
NK-18490,Neil Knudson,Second Class,94110,Office Supplies,Paper,Array Memo Cubes,31.08
NK-18490,Neil Knudson,Second Class,94110,Office Supplies,Supplies,Acme Value Line Scissors,7.3
KC-16540,Kelly Collister,Standard Class,43055,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056
FA-14230,Frank Atkinson,Standard Class,90008,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2
FA-14230,Frank Atkinson,Standard Class,90008,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28
PP-18955,Paul Prost,Standard Class,33021,Technology,Phones,Vtech CS6719,383.96
PP-18955,Paul Prost,Standard Class,33021,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57
RB-19360,Raymond Buch,Second Class,45231,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96
RB-19360,Raymond Buch,Second Class,45231,Office Supplies,Art,Newell 311,10.608
LS-17200,Luke Schmidt,First Class,59601,Office Supplies,Storage,Iris Project Case,39.9
AH-10075,Adam Hart,First Class,19013,Office Supplies,Binders,Avery Metallic Poly Binders,8.595
AH-10075,Adam Hart,First Class,19013,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,190.896
CT-11995,Carol Triggs,Standard Class,55901,Office Supplies,Binders,ACCOHIDE Binder by Acco,8.26
CT-11995,Carol Triggs,Standard Class,55901,Furniture,Chairs,"Global Leather Task Chair, Black",269.97
AG-10900,Arthur Gainer,Standard Class,23223,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.55
CA-11965,Carol Adams,Standard Class,44107,Office Supplies,Envelopes,Security-Tint Envelopes,24.448
KW-16435,Katrina Willman,Standard Class,10009,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7
KW-16435,Katrina Willman,Standard Class,10009,Furniture,Chairs,Global Ergonomic Managers Chair,488.646
KW-16435,Katrina Willman,Standard Class,10009,Office Supplies,Art,Newell 333,5.56
KW-16435,Katrina Willman,Standard Class,10009,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12
RA-19885,Ruben Ausman,Same Day,94109,Office Supplies,Envelopes,Staple envelope,71.88
RA-19885,Ruben Ausman,Same Day,94109,Furniture,Furnishings,Stackable Trays,9.24
RA-19885,Ruben Ausman,Same Day,94109,Office Supplies,Paper,Xerox 1895,35.88
RA-19885,Ruben Ausman,Same Day,94109,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04
RA-19885,Ruben Ausman,Same Day,94109,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176
SL-20155,Sara Luxemburg,First Class,97301,Office Supplies,Art,Prang Drawing Pencil Set,2.224
SJ-20125,Sanjit Jacobs,Standard Class,33023,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.136
CM-12160,Charles McCrossin,Second Class,78521,Office Supplies,Supplies,Staple remover,1.744
DS-13030,Darrin Sayre,First Class,80013,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.776
DS-13030,Darrin Sayre,First Class,80013,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184
DS-13030,Darrin Sayre,First Class,80013,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384
DS-13030,Darrin Sayre,First Class,80013,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776
DS-13030,Darrin Sayre,First Class,80013,Office Supplies,Paper,Xerox 1992,14.352
DS-13030,Darrin Sayre,First Class,80013,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792
SP-20860,Sung Pak,Standard Class,32216,Office Supplies,Paper,Xerox 220,10.368
BD-11725,Bruce Degenhardt,Standard Class,90032,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24
SF-20965,Sylvia Foulston,Standard Class,19134,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655
MG-17680,Maureen Gastineau,Same Day,44060,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",63.686
MG-17680,Maureen Gastineau,Same Day,44060,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,239.976
MG-17680,Maureen Gastineau,Same Day,44060,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344.22
MG-17680,Maureen Gastineau,Same Day,44060,Office Supplies,Paper,Xerox 227,15.552
MG-17680,Maureen Gastineau,Same Day,44060,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21.248
MG-17680,Maureen Gastineau,Same Day,44060,Office Supplies,Paper,Xerox 1928,8.448
SC-20575,Sonia Cooley,First Class,90036,Office Supplies,Art,Newell 334,99.2
FH-14365,Fred Hopkins,First Class,11550,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98
PG-18820,Patrick Gardner,First Class,93309,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35
PG-18820,Patrick Gardner,First Class,93309,Furniture,Chairs,"Leather Task Chair, Black",72.784
PG-18820,Patrick Gardner,First Class,93309,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84
PG-18820,Patrick Gardner,First Class,93309,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75
PG-18820,Patrick Gardner,First Class,93309,Office Supplies,Binders,Binding Machine Supplies,46.672
ME-18010,Michelle Ellison,Standard Class,43302,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168
JO-15280,Jas O'Carroll,Standard Class,38109,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,243.92
AS-10630,Ann Steele,Standard Class,77506,Office Supplies,Labels,Avery 499,7.968
AS-10630,Ann Steele,Standard Class,77506,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.968
AS-10630,Ann Steele,Standard Class,77506,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51
JA-15970,Joseph Airdo,Standard Class,10550,Office Supplies,Envelopes,Staple envelope,23.34
JA-15970,Joseph Airdo,Standard Class,10550,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55
CC-12475,Cindy Chapman,Second Class,21215,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88
BT-11530,Bradley Talbott,Second Class,90049,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98
BF-10975,Barbara Fisher,First Class,19120,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664
CS-11845,Cari Sayre,First Class,98103,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76
CS-11845,Cari Sayre,First Class,98103,Office Supplies,Paper,Xerox 1882,167.94
CS-11845,Cari Sayre,First Class,98103,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89
SC-20050,Sample Company A,Standard Class,76017,Office Supplies,Binders,GBC Instant Report Kit,11.646
NS-18505,Neola Schneider,First Class,95123,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44
NS-18505,Neola Schneider,First Class,95123,Office Supplies,Binders,Storex Dura Pro Binders,61.776
NS-18505,Neola Schneider,First Class,95123,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96
NS-18505,Neola Schneider,First Class,95123,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608
CM-12655,Corinna Mitchell,First Class,10035,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89
TN-21040,Tanja Norvell,Standard Class,94110,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75
DK-13090,Dave Kipp,Standard Class,68025,Office Supplies,Paper,Xerox 1915,104.85
KH-16630,Ken Heidel,Standard Class,78207,Office Supplies,Art,Design Ebony Sketching Pencil,6.672
EB-13840,Ellis Ballard,Standard Class,98105,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84
EB-13840,Ellis Ballard,Standard Class,98105,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088
EB-13840,Ellis Ballard,Standard Class,98105,Office Supplies,Paper,Xerox 222,19.44
EB-13840,Ellis Ballard,Standard Class,98105,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152
